Source,Target,Type,id,label,timeset,weight
prupledog,MisterMetokur,Directed,50443,,,1.0
cgwmissouri,Detroit_15,Directed,50444,,,1.0
melditaaah,SenSanders,Directed,50445,,,1.0
holderkate,NicholsUprising,Directed,50446,,,1.0
FionaJeffries,Show_Me15,Directed,50447,,,1.0
fareedmorris55,mohammadshaikh_,Directed,50448,,,1.0
opiantieri,ChrisJZullo,Directed,50449,,,1.0
spacetimeltd,SenWarren2020,Directed,50450,,,1.0
srs222,chifightfor15,Directed,50451,,,1.0
KiloDeltaTango,fightfor15,Directed,50453,,,1.0
SinKirabo,SEIU721,Directed,50454,,,1.0
dunndunndunn,fightfor15,Directed,50455,,,1.0
BernCalifornia,FightFor15FL,Directed,50456,,,2.0
48Gailschwerdt,SenSanders,Directed,50457,,,1.0
Granniegal,ChrisJZullo,Directed,50458,,,1.0
wimberlyOneTIME,fox32news,Directed,50459,,,1.0
mark1emerson,MisterMetokur,Directed,50460,,,1.0
edwinarbaethge,pragmactivist,Directed,50462,,,1.0
BarbaraRacek,RaiseUpfor15,Directed,50463,,,1.0
smoketinged,chifightfor15,Directed,50464,,,2.0
issa_sobh,JacquesLoveall,Directed,50466,,,1.0
SietsePizza,JacquesLoveall,Directed,50467,,,1.0
caffi07,AidanKingVT,Directed,50468,,,1.0
daytradeplus,rahagar,Directed,50469,,,1.0
smoketinged,fightfor15,Directed,50470,,,1.0
disruptivedigit,abc7jade,Directed,50471,,,1.0
ActivityGrrrl,MoveOn,Directed,50472,,,1.0
showtime_will1,SenSanders,Directed,50473,,,1.0
ACraft918,SenSanders,Directed,50474,,,1.0
Jsotha,EconomicPolicy,Directed,50475,,,1.0
ChekolMatt,SenSanders,Directed,50476,,,1.0
DerekJSnider,LawlessPirate,Directed,50477,,,1.0
ParulTandon72,therealezway,Directed,50478,,,1.0
Delendarius,BernieCrats1,Directed,50479,,,1.0
MaMas_Mad2,TheMarkRomano,Directed,50480,,,1.0
malloryhair,SenSanders,Directed,50481,,,1.0
doggerbank,NorCalFF15,Directed,50482,,,1.0
smoketinged,Show_Me15,Directed,50483,,,1.0
L_Gale517,TheNewDeal,Directed,50484,,,1.0
SadBeth1,chifightfor15,Directed,50485,,,2.0
ProudCee,SenSanders,Directed,50486,,,1.0
RossGrooters,myanik,Directed,50487,,,1.0
COlphie,TheMarkRomano,Directed,50488,,,1.0
OfficialMemberD,Marc_Perrone,Directed,50489,,,1.0
AstridWest,SenSanders,Directed,50490,,,1.0
kmontenegro,theprospect,Directed,50491,,,1.0
delphi_edict,Show_Me15,Directed,50492,,,1.0
WiserThanIWasB4,TheMarkRomano,Directed,50493,,,2.0
ThermosOfCoffee,FightFor15FL,Directed,50494,,,2.0
AskForFundraise,UR_Ninja,Directed,50495,,,1.0
jenniferpgoff,ms_erika74,Directed,50496,,,1.0
Burn1Lynn,TheMarkRomano,Directed,50497,,,1.0
JessLivMo,Fightfor15LA,Directed,50498,,,1.0
bookgirlchicago,ChrisJZullo,Directed,50499,,,1.0
malloryhair,MarkRuffalo,Directed,50500,,,1.0
elisha1022,SenSanders,Directed,50501,,,1.0
WTMartyn2,TheMarkRomano,Directed,50502,,,1.0
ThermosOfCoffee,chifightfor15,Directed,50504,,,3.0
Phoenix_Hardy23,SenSanders,Directed,50505,,,1.0
MomsDement,2016Republic,Directed,50506,,,2.0
andysrooms,MisterMetokur,Directed,50507,,,1.0
SietsePizza,SenSanders,Directed,50508,,,1.0
malloryhair,fightfor15,Directed,50509,,,1.0
kendra_149,iAmericaorg,Directed,50510,,,2.0
franalberth14,SenSanders,Directed,50511,,,1.0
OneVoiceOneUSA,TheMarkRomano,Directed,50512,,,1.0
garz2656,chifightfor15,Directed,50513,,,2.0
FionaJeffries,fightfor15,Directed,50514,,,1.0
8thWayPromotion,ATLRaiseUp,Directed,50515,,,1.0
HikariBlur,MisterMetokur,Directed,50516,,,1.0
feed_the_giant,chifightfor15,Directed,50517,,,1.0
malloryhair,NorCalFF15,Directed,50518,,,1.0
csilberman70,tomwatson,Directed,50519,,,1.0
price_laborecon,GatorsEite23,Directed,50520,,,1.0
egelliott3,SenSanders,Directed,50524,,,1.0
midroad1,SenSanders,Directed,50525,,,1.0
TimberWolff2,Marc_Perrone,Directed,50526,,,1.0
deepen915,SenSanders,Directed,50527,,,1.0
salish1,SenSanders,Directed,50528,,,1.0
gar1ane,MarkRuffalo,Directed,50529,,,1.0
foursevenshift,UR_Ninja,Directed,50530,,,1.0
SEIU,GatorsEite23,Directed,50532,,,1.0
malloryhair,JustinBrannan,Directed,50533,,,1.0
PierceHank,Marc_Perrone,Directed,50534,,,1.0
fightfor15,unitehere,Directed,50535,,,1.0
BernCalifornia,EconomicPolicy,Directed,50536,,,1.0
thegirlone,JCL_VT,Directed,50537,,,1.0
iantony,SenSanders,Directed,50538,,,1.0
WiserThanIWasB4,SenSanders,Directed,50539,,,1.0
Helmutone,DerenicByrd,Directed,50542,,,1.0
ShayHutch,emrutherford90,Directed,50543,,,1.0
davethaler,SenSanders,Directed,50546,,,1.0
stormer76,TheMarkRomano,Directed,50547,,,1.0
GrandoniRobert,SenSanders,Directed,50548,,,1.0
TMWSTW84,MisterMetokur,Directed,50549,,,1.0
bermudashorts__,haleyshafe,Directed,50550,,,1.0
SaraCLMT,pragmactivist,Directed,50551,,,1.0
enting3,chifightfor15,Directed,50553,,,1.0
RAUL_ROMERO63,Fightfor15LA,Directed,50554,,,1.0
ILoveDJTrump,MisterMetokur,Directed,50555,,,1.0
sean1407,cbschicago,Directed,50556,,,1.0
eddie_munoz,Latinos4Bernie,Directed,50557,,,1.0
pxrplefleurs_,EconomicPolicy,Directed,50558,,,1.0
tbqff,SenSanders,Directed,50559,,,1.0
ccc530,TheMarkRomano,Directed,50560,,,1.0
Ronhines4,fightfor15,Directed,50561,,,1.0
daytradeplus,TheMarkRomano,Directed,50562,,,1.0
MarcMacaire,NorCalFF15,Directed,50563,,,1.0
travisdt69,nowiknowmyabcs,Directed,50564,,,2.0
woodjl68,GatorsEite23,Directed,50565,,,1.0
gig_42,Detroit_15,Directed,50566,,,1.0
fifihallett,SenSanders,Directed,50567,,,1.0
davcon73,ATLRaiseUp,Directed,50569,,,1.0
Lisaber22416015,SenSanders,Directed,50570,,,1.0
roughouse23,UR_Ninja,Directed,50572,,,1.0
JimHaddadin,BPetrishenTG,Directed,50573,,,1.0
scheanwald,nowiknowmyabcs,Directed,50574,,,1.0
RyanThomas1002,JacquesLoveall,Directed,50575,,,1.0
David9683,SenSanders,Directed,50576,,,1.0
lackland50,SaVonniYestanti,Directed,50577,,,1.0
2Julie5,SenSanders,Directed,50578,,,1.0
karanda1221,SenSanders,Directed,50579,,,1.0
Eradona,SenSanders,Directed,50580,,,1.0
SaraCLMT,SenSanders,Directed,50581,,,1.0
3lueDoggie,fightfor15mass,Directed,50583,,,1.0
CerridwenKeeper,Fightfor15LA,Directed,50584,,,1.0
boyndog,EconomicPolicy,Directed,50585,,,1.0
the_gneech,SenSanders,Directed,50586,,,1.0
MikeMordowanec,NorCalFF15,Directed,50587,,,1.0
tsukijirushi,SenSanders,Directed,50588,,,1.0
Delendarius,RepGutierrez,Directed,50589,,,1.0
uberyacht,workmenscircle,Directed,50590,,,2.0
dergrexxie,ChrisJZullo,Directed,50591,,,1.0
kleytoncooper,LaKeniaem,Directed,50592,,,1.0
Lux_NYC303,SenSanders,Directed,50593,,,1.0
itsWanda,NorCalFF15,Directed,50594,,,1.0
rmc031,by_jmiller,Directed,50595,,,1.0
lizzaruba,DerenicByrd,Directed,50596,,,1.0
westernlvr,TheMarkRomano,Directed,50598,,,1.0
kyssthis16,resnikoff,Directed,50599,,,1.0
davcon73,FightFor15FL,Directed,50600,,,1.0
hectron,chifightfor15,Directed,50601,,,1.0
paulrovira1,SenSanders,Directed,50602,,,1.0
scheanwald,ms_erika74,Directed,50603,,,1.0
debjrobertson,SenSanders,Directed,50604,,,1.0
BernCalifornia,fightfor15,Directed,50606,,,5.0
lmorihouse,AFLCIO,Directed,50607,,,1.0
Saubhagyini,ChrisJZullo,Directed,50608,,,2.0
WeAreAllEarth,JCL_VT,Directed,50609,,,1.0
MattK_2015,_skidrow,Directed,50610,,,1.0
scheanwald,CareyBest,Directed,50612,,,1.0
rubyfurie,nowiknowmyabcs,Directed,50613,,,1.0
Chelffie,SenSanders,Directed,50614,,,1.0
lmorihouse,EconomicPolicy,Directed,50616,,,1.0
DJ95X,MiamiNewTimes,Directed,50617,,,1.0
ElSpotto,TSAgov,Directed,50618,,,1.0
fiddlesticksfl,SenSanders,Directed,50619,,,1.0
robin5183,SenSanders,Directed,50620,,,1.0
unicorninkk,resnikoff,Directed,50621,,,1.0
HWillage,Jesuishermosa,Directed,50622,,,2.0
IlerReed,SenSanders,Directed,50624,,,1.0
anjalicadambi,fightfor15,Directed,50625,,,2.0
blupony3,ms_erika74,Directed,50626,,,1.0
amymitchll,TheMarkRomano,Directed,50629,,,1.0
MarvelousBolton,SenSanders,Directed,50631,,,1.0
TimberGhost7,abbykreckman,Directed,50632,,,1.0
acronymrequired,EconomicPolicy,Directed,50633,,,1.0
alvaroov,32BJSEIU,Directed,50634,,,1.0
DCSoljaGurl,SenSanders,Directed,50635,,,1.0
Tomaskenn,FightFor15FL,Directed,50637,,,1.0
frame_diver,BLMChi,Directed,50639,,,1.0
CorinneWilsonSD,JacquesLoveall,Directed,50640,,,1.0
NoSurrenderBJ,ChrisJZullo,Directed,50641,,,1.0
JUSTSMILEANDLOL,nowiknowmyabcs,Directed,50642,,,1.0
dgrassmuck,fightfor15,Directed,50643,,,1.0
starslite4u,ChrisJZullo,Directed,50645,,,1.0
ilacewords,AFLCIO,Directed,50646,,,1.0
AmericanWoe1,TheNewThinker,Directed,50647,,,1.0
b_to_the_bth,SenSanders,Directed,50648,,,1.0
Wheresdamachine,SenSanders,Directed,50649,,,1.0
CPDAction,PLANDulce,Directed,50650,,,1.0
BernCalifornia,fightfor15texas,Directed,50651,,,1.0
lewishardy,fightfor15,Directed,50652,,,2.0
temesgentoofly,JonathanNBCLA,Directed,50654,,,1.0
GetTheFlick,SenSanders,Directed,50656,,,1.0
orwellian_babe,MisterMetokur,Directed,50657,,,1.0
KOMBUCHABABY,JonClaw,Directed,50658,,,1.0
JoelRitsema,JHudsontraffic,Directed,50660,,,1.0
carminemac,RaiseUpfor15,Directed,50662,,,2.0
_dralaterdzo,ChrisJZullo,Directed,50663,,,1.0
FastfoodRights,fightfor15,Directed,50664,,,6.0
cynthiabasinet,Marc_Perrone,Directed,50666,,,1.0
PookusJ,GatorsEite23,Directed,50667,,,1.0
FastfoodRights,MarkRuffalo,Directed,50669,,,1.0
blizardi32,MCorreaKHOU,Directed,50670,,,1.0
egelliott3,MoveOn,Directed,50671,,,1.0
AmericanWoe1,Fightfor15LA,Directed,50672,,,1.0
OwossoKim,TheNewDeal,Directed,50673,,,1.0
BernCalifornia,workmenscircle,Directed,50674,,,1.0
davcon73,FightFor15PA,Directed,50675,,,1.0
LavanderLotus,pragmactivist,Directed,50676,,,1.0
CorinneWilsonSD,chifightfor15,Directed,50678,,,1.0
dgrassmuck,ChrisJZullo,Directed,50680,,,2.0
juggalo_six,ScottInSC,Directed,50681,,,1.0
JoelRitsema,fightfor15,Directed,50682,,,1.0
Jaw_Air,bova_gus,Directed,50683,,,1.0
KrAzIkOoLcHiC,SenSanders,Directed,50685,,,1.0
davcon73,FastFoodForward,Directed,50686,,,2.0
kgbeasley,ChrisJZullo,Directed,50687,,,1.0
Smudgeon,leoalyg,Directed,50688,,,1.0
geewhizpat,NorCalFF15,Directed,50689,,,1.0
cynthiabasinet,ChrisJZullo,Directed,50690,,,1.0
justice4thefew,BLMChi,Directed,50691,,,1.0
davcon73,chifightfor15,Directed,50693,,,1.0
tahneek_rahman,EconomicPolicy,Directed,50694,,,1.0
bermudashorts__,emrutherford90,Directed,50695,,,1.0
MaSenateDems,BenSpielberg,Directed,50696,,,1.0
kristinayd,SenSanders,Directed,50697,,,1.0
joefrankloria,ChrisJZullo,Directed,50698,,,1.0
reggaerockgaL,BLMChi,Directed,50699,,,1.0
tishalozano,abc7jade,Directed,50700,,,1.0
ilacewords,EconomicPolicy,Directed,50701,,,1.0
MsCBBoots,TheMarkRomano,Directed,50702,,,1.0
DRW20,LawlessPirate,Directed,50703,,,1.0
IamMidnight38,ChrisJZullo,Directed,50704,,,1.0
angelinaburnett,resnikoff,Directed,50705,,,1.0
Delendarius,EconomicPolicy,Directed,50706,,,1.0
MyInfo26676503,ChrisJZullo,Directed,50708,,,1.0
AMN06,SenSanders,Directed,50709,,,1.0
fightfor15,GatorsEite23,Directed,50710,,,1.0
DWSShadow,Latinos4Bernie,Directed,50711,,,1.0
LucyIdaya,EconomicPolicy,Directed,50712,,,1.0
MyInfo26676503,MarkRuffalo,Directed,50714,,,1.0
Pesiwelter170,SenSanders,Directed,50715,,,1.0
PC_GoneWild,TheMarkRomano,Directed,50716,,,1.0
davcon73,fightfor15,Directed,50717,,,1.0
SaraCLMT,GatorsEite23,Directed,50718,,,1.0
DianeKinyon,unitehere,Directed,50719,,,1.0
JennYates,SenSanders,Directed,50721,,,1.0
DeeHuckins,UR_Ninja,Directed,50722,,,1.0
iAmericaAction,FightFor15FL,Directed,50724,,,1.0
V21collective,FacultyForward,Directed,50725,,,1.0
MarcRPacheco,BenSpielberg,Directed,50727,,,1.0
JessLivMo,FacultyForward,Directed,50728,,,1.0
robsaxan,GatorsEite23,Directed,50729,,,1.0
phuqit,nowiknowmyabcs,Directed,50730,,,1.0
MyInfo26676503,Latinos4Bernie,Directed,50731,,,1.0
offbeatorbit,resnikoff,Directed,50732,,,1.0
BamaIntrovert,joshweidy,Directed,50733,,,1.0
KimMSimpson,unitehere,Directed,50734,,,1.0
PC_GoneWild,DeepSouthProud,Directed,50735,,,1.0
DanCas2,Fightfor15LA,Directed,50737,,,1.0
OfficialMemberD,JacquesLoveall,Directed,50738,,,1.0
RAUL_ROMERO63,fightfor15,Directed,50739,,,1.0
RELLish_Life,fightfor15,Directed,50740,,,1.0
smoketinged,FightFor15FL,Directed,50741,,,1.0
Julia_Gulia_1,LawlessPirate,Directed,50743,,,1.0
_kristinnaa_,SenSanders,Directed,50744,,,1.0
robsaxan,fightfor15,Directed,50745,,,1.0
ERippeteau,wfsec28,Directed,50746,,,1.0
phuqit,LRuseless,Directed,50747,,,1.0
crisbrooks98502,ReelectBernie,Directed,50748,,,1.0
Smudgeon,FairWorkweek,Directed,50749,,,1.0
TMB3000,TheMarkRomano,Directed,50750,,,2.0
lezonic,MisterMetokur,Directed,50751,,,1.0
IamMidnight38,SenSanders,Directed,50752,,,1.0
hravida,fightfor15,Directed,50753,,,1.0
suziq2opn,NorCalFF15,Directed,50755,,,1.0
MesMitch,Fightfor15LA,Directed,50756,,,1.0
ERippeteau,AFSCME,Directed,50757,,,1.0
harry_hydro,emrutherford90,Directed,50758,,,1.0
IamMidnight38,EconomicPolicy,Directed,50759,,,1.0
JessLivMo,FightFor15FL,Directed,50760,,,1.0
kbrngdhl,SenSanders,Directed,50761,,,1.0
robsaxan,MarkRuffalo,Directed,50762,,,1.0
kbrngdhl,fightfor15,Directed,50763,,,1.0
SteveWongLA,CNET,Directed,50764,,,1.0
BabeBerniesbabe,TheMarkRomano,Directed,50765,,,2.0
GrowgreatWeed,BLMChi,Directed,50766,,,1.0
MyInfo26676503,SenSanders,Directed,50767,,,1.0
Smudgeon,SaVonniYestanti,Directed,50768,,,1.0
MyInfo26676503,FastFoodForward,Directed,50769,,,1.0
acontasti89,EconomicPolicy,Directed,50770,,,1.0
NOW_NYC,fightfor15,Directed,50771,,,1.0
jhmi,NicholsUprising,Directed,50772,,,1.0
arealfanofspn,TheMarkRomano,Directed,50773,,,1.0
BonnieFisher91,SenSanders,Directed,50776,,,1.0
CorinneWilsonSD,CbowdenL,Directed,50777,,,1.0
intheboombox,SenSanders,Directed,50778,,,1.0
masonbo,TheMarkRomano,Directed,50779,,,2.0
fivealivebysh5,NorCalFF15,Directed,50780,,,1.0
Katzekraus,emrutherford90,Directed,50781,,,1.0
TrinFoster,MCorreaKHOU,Directed,50782,,,1.0
mairkor,AFLCIO,Directed,50783,,,1.0
DunnMartinez,NicholsUprising,Directed,50784,,,1.0
KovacsBeverly,NancyErvin4,Directed,50785,,,1.0
bigkuntry57,EconomicPolicy,Directed,50786,,,1.0
PC_GoneWild,CareyBest,Directed,50787,,,1.0
fabricedelamort,fightfor15mass,Directed,50788,,,4.0
Katzekraus,PCWliberty,Directed,50789,,,1.0
robsaxan,Latinos4Bernie,Directed,50790,,,1.0
JessLivMo,FairWorkweek,Directed,50791,,,1.0
Wishing4PNW,FightFor15FL,Directed,50792,,,1.0
TheGeoffC,Latinos4Bernie,Directed,50793,,,1.0
Binker51586,SenSanders,Directed,50794,,,1.0
ThePr0letariat,fightfor15,Directed,50795,,,1.0
crisbrooks98502,Latinos4Bernie,Directed,50796,,,1.0
Politicabbie,SenSanders,Directed,50797,,,1.0
MyInfo26676503,chifightfor15,Directed,50798,,,2.0
angelaheiling,SenWarren2020,Directed,50799,,,1.0
LaceyNoelleK,EconomicPolicy,Directed,50800,,,1.0
tiffanyten,PghUNITED,Directed,50801,,,1.0
PettyFrenemies,BLMChi,Directed,50802,,,1.0
LA2Ferg2NY,BLMChi,Directed,50803,,,1.0
PeoplesMediaLA,BLMChi,Directed,50804,,,1.0
FreeJuanZ,BLMChi,Directed,50805,,,1.0
LAPeoplesMedia,BLMChi,Directed,50806,,,1.0
glassbeadcol,BLMChi,Directed,50807,,,1.0
owsmediagroup,BLMChi,Directed,50808,,,1.0
GlobalRevLive,BLMChi,Directed,50809,,,1.0
DTLAPeoplesMedi,BLMChi,Directed,50810,,,1.0
PMbeers,BLMChi,Directed,50811,,,1.0
SardonicSilly,BLMChi,Directed,50812,,,1.0
SpazticFantazti,BLMChi,Directed,50813,,,1.0
MAM_Los_Angeles,BLMChi,Directed,50814,,,1.0
MarcRPacheco,RaiseUpMA,Directed,50815,,,1.0
grannyso,fightfor15mass,Directed,50817,,,1.0
JessLivMo,joshweidy,Directed,50818,,,1.0
GhostsMostly,fightfor15,Directed,50819,,,1.0
PC_GoneWild,ms_erika74,Directed,50820,,,1.0
GeoFarenthold,SEIULocal500,Directed,50821,,,1.0
Katzekraus,mouthoff77,Directed,50823,,,1.0
CPDAction,MaketheRoadNY,Directed,50824,,,1.0
M2_SenorGato,TheMarkRomano,Directed,50825,,,1.0
m3dysins,LawlessPirate,Directed,50826,,,1.0
MyInfo26676503,fightfor15,Directed,50827,,,1.0
MCoto1,KaraFinnstrom,Directed,50828,,,1.0
Judy7kay,SenSanders,Directed,50829,,,1.0
profdrpassos,AFLCIO,Directed,50830,,,1.0
crisbrooks98502,GigiGraciette,Directed,50831,,,1.0
justinwedes,Detroit_15,Directed,50832,,,1.0
GeoFarenthold,MarkRuffalo,Directed,50834,,,1.0
Black_Hedgehog,SenSanders,Directed,50835,,,1.0
Cytokine99,resnikoff,Directed,50836,,,1.0
_maryhshultz,ChrisJZullo,Directed,50837,,,1.0
birdseyeviews7,SenSanders,Directed,50838,,,1.0
MyInfo26676503,AntiRacismTv,Directed,50839,,,1.0
J_Woogie,SenSanders,Directed,50840,,,1.0
CPDAction,Detroit_15,Directed,50841,,,1.0
DC_W9000,LawlessPirate,Directed,50842,,,1.0
carmenvellon,RepGutierrez,Directed,50844,,,1.0
Wangruix,GatorsEite23,Directed,50845,,,1.0
Prettynickle,TheMarkRomano,Directed,50846,,,1.0
CorinneWilsonSD,Fightfor15LA,Directed,50847,,,1.0
cjgrimes,unitehere,Directed,50848,,,1.0
SaVonniYestanti,gbdonart,Directed,50849,,,2.0
DestiGrace1,fightfor15,Directed,50850,,,1.0
Jlynch661,ReelectBernie,Directed,50851,,,1.0
indigojourney,OurRevolution2,Directed,50852,,,1.0
FatVeganCommie,MoveOn,Directed,50853,,,1.0
kmontenegro,FightFor15FL,Directed,50854,,,1.0
CPDAction,Fightfor15LA,Directed,50855,,,1.0
spimpsner,MarkRuffalo,Directed,50856,,,1.0
PC_GoneWild,nowiknowmyabcs,Directed,50857,,,1.0
locomama53,SenSanders,Directed,50858,,,1.0
SaVonniYestanti,FairWorkweek,Directed,50859,,,1.0
GilbertRomeroAZ,LUCHA_AZ,Directed,50860,,,1.0
ronickel,NorCalFF15,Directed,50861,,,1.0
spimpsner,AFLCIO,Directed,50862,,,1.0
AFSCWM,fightfor15mass,Directed,50863,,,1.0
sirbupp,resnikoff,Directed,50864,,,1.0
YellowPup2007,SenSanders,Directed,50865,,,1.0
nolte128,MisterMetokur,Directed,50866,,,1.0
wattafrog,RevolutionReprt,Directed,50867,,,1.0
nezy_esfandiari,chifightfor15,Directed,50868,,,1.0
SaVonniYestanti,abc7jade,Directed,50869,,,2.0
oursisthehour,TheNewThinker,Directed,50870,,,2.0
DelormeTheresa,LawlessPirate,Directed,50871,,,1.0
PC_GoneWild,NorCalFF15,Directed,50872,,,1.0
Ali_561,SenSanders,Directed,50873,,,1.0
_airairr,SenSanders,Directed,50875,,,1.0
HealingToAction,FightFor15FL,Directed,50876,,,1.0
Alvietron,SenSanders,Directed,50877,,,1.0
Katzekraus,Bizz408,Directed,50878,,,1.0
paisleyspost,emrutherford90,Directed,50880,,,1.0
D1614Mary,SenSanders,Directed,50881,,,1.0
dawnstotlar,SenSanders,Directed,50883,,,1.0
GenuineRevolt,AFLCIO,Directed,50884,,,1.0
FightForFlorida,AFLCIO,Directed,50885,,,1.0
FLAFLCIO,AFLCIO,Directed,50886,,,1.0
SaVonniYestanti,rankandfileca,Directed,50887,,,1.0
BoBo_Of_ID,SenSanders,Directed,50888,,,1.0
JessLivMo,NelpNews,Directed,50889,,,1.0
figue32bj,SenSanders,Directed,50890,,,1.0
blndvmpyr,NorCalFF15,Directed,50891,,,1.0
EtrangeraSeoul,Fightfor15LA,Directed,50892,,,1.0
DigitRepeater,MisterMetokur,Directed,50893,,,1.0
PorrasJulie,SenSanders,Directed,50894,,,1.0
SaVonniYestanti,joshweidy,Directed,50896,,,1.0
Sam03165796,TheMarkRomano,Directed,50898,,,1.0
Katzekraus,KeithMaskell,Directed,50899,,,1.0
Nathani41058741,emrutherford90,Directed,50900,,,1.0
BamaIntrovert,fox32news,Directed,50901,,,1.0
cakeordeath22,MisterMetokur,Directed,50902,,,1.0
Hunter_Arnett,EconomicPolicy,Directed,50903,,,1.0
mekarbnsn,SenSanders,Directed,50904,,,1.0
ChrisLanzetti,TheMarkRomano,Directed,50905,,,1.0
wood_brwood333,UR_Ninja,Directed,50906,,,1.0
benji_w07,emrutherford90,Directed,50907,,,1.0
marinbaltaliski,Ioovekayyy,Directed,50908,,,1.0
SaVonniYestanti,leoalyg,Directed,50909,,,1.0
Helmutone,EconomicPolicy,Directed,50910,,,1.0
Katzekraus,Aubiefan24,Directed,50911,,,1.0
RogueCitizen_,CARDBOARDOart,Directed,50912,,,1.0
mekarbnsn,MarkRuffalo,Directed,50913,,,1.0
lyssassomes,SenSanders,Directed,50914,,,1.0
Katzekraus,nowiknowmyabcs,Directed,50915,,,1.0
JasonSimms,SenSanders,Directed,50916,,,1.0
Gilliganista,SEIUForwardNC,Directed,50917,,,1.0
servico3,TheMarkRomano,Directed,50919,,,1.0
Moonmint,fightfor15,Directed,50920,,,1.0
mekarbnsn,fightfor15,Directed,50921,,,2.0
Katzekraus,LRuseless,Directed,50922,,,1.0
JessLivMo,PLANevada,Directed,50923,,,1.0
edwinarbaethge,fox32news,Directed,50924,,,1.0
bluesbuster11,TheMarkRomano,Directed,50925,,,1.0
VitoConte02,SenSanders,Directed,50926,,,1.0
vectorpoem,chifightfor15,Directed,50928,,,1.0
oswaldheston,NYDailyNews,Directed,50929,,,1.0
lukerebecchi,gbdonart,Directed,50930,,,1.0
LLKooLMeLL1,SenSanders,Directed,50931,,,1.0
elisafayevila,GatorsEite23,Directed,50933,,,1.0
BlueChill1123,PCWliberty,Directed,50934,,,1.0
Katzekraus,GamedevKent,Directed,50935,,,1.0
headovmetal,BernieTheBest1,Directed,50936,,,1.0
floydtire_sonny,LawlessPirate,Directed,50937,,,1.0
Jco32781,SenSanders,Directed,50938,,,1.0
roobloo1,GoodAirports,Directed,50939,,,1.0
JediJune,TheMarkRomano,Directed,50940,,,1.0
RKMCPHERSON2014,SenSanders,Directed,50941,,,1.0
carminemac,Detroit_15,Directed,50942,,,1.0
emilioc96,Latinos4Bernie,Directed,50943,,,1.0
mekarbnsn,NorCalFF15,Directed,50944,,,1.0
alioti,EconomicPolicy,Directed,50945,,,1.0
Hapjamlaw,JCL_VT,Directed,50946,,,1.0
ZZBottomHL,SenSanders,Directed,50947,,,1.0
nezy_esfandiari,Latinos4Bernie,Directed,50948,,,1.0
jblant,RaiseUpMA,Directed,50949,,,1.0
SaVonniYestanti,NelpNews,Directed,50950,,,1.0
r2quel,SenSanders,Directed,50951,,,1.0
headovmetal,GatorsEite23,Directed,50952,,,1.0
leoluminary,LUCHA_AZ,Directed,50953,,,1.0
auroraloya,abc7jade,Directed,50955,,,2.0
Katzekraus,jnorton0304,Directed,50956,,,1.0
martavanegas,SenSanders,Directed,50957,,,1.0
Hwk765,suziedaud,Directed,50958,,,1.0
Lucy_Duncan,RepGutierrez,Directed,50959,,,1.0
roobloo1,NelpNews,Directed,50960,,,1.0
Jco32781,EconomicPolicy,Directed,50961,,,1.0
Katzekraus,cmm1013,Directed,50962,,,1.0
gary51501968,TheMarkRomano,Directed,50963,,,2.0
The_book_girl,pitaJ,Directed,50965,,,1.0
LLMajer,TwitchyTeam,Directed,50966,,,1.0
theGuruWithin,DerenicByrd,Directed,50967,,,1.0
maigreym,citizenactionny,Directed,50968,,,1.0
AtomicElbow1,AtomicElbow1,Directed,50969,,,1.0
javierhvaldes,MaketheRoadNY,Directed,50970,,,1.0
leech11,SenSanders,Directed,50971,,,1.0
javierhvaldes,figue32bj,Directed,50972,,,1.0
Enrico056,fightfor15mass,Directed,50973,,,1.0
Pinklady66,CareyBest,Directed,50974,,,1.0
mochomitodreams,SenSanders,Directed,50975,,,1.0
BaffaVbaffa,AFLCIO,Directed,50977,,,1.0
huebner5000,EconomicPolicy,Directed,50978,,,1.0
Luminous_Animal,fightfor15,Directed,50979,,,1.0
wandabuddy,MoveOn,Directed,50980,,,1.0
aidole,SenSanders,Directed,50981,,,1.0
CihanUgural,chifightfor15,Directed,50982,,,3.0
Dnasty_lopez,SenSanders,Directed,50983,,,1.0
DeniseGabbard,EconomicPolicy,Directed,50984,,,1.0
imsweetleaf,fightfor15,Directed,50985,,,1.0
theGuruWithin,citizenactionny,Directed,50986,,,1.0
cricketarrison,fightfor15,Directed,50987,,,1.0
indigojourney,AriseChicago,Directed,50988,,,1.0
DianaBardsley,GatorsEite23,Directed,50989,,,1.0
JoniKletter,figue32bj,Directed,50990,,,1.0
Gigi_oufan,SenSanders,Directed,50991,,,1.0
MoniB777,SenSanders,Directed,50992,,,1.0
The_book_girl,1alyssakang,Directed,50993,,,1.0
Lgpguin,SenSanders,Directed,50994,,,1.0
Prayformetoo,TwitchyTeam,Directed,50995,,,1.0
Parcival2,NicholsUprising,Directed,50996,,,1.0
JockBuster,GigiGraciette,Directed,50997,,,1.0
SEIU,NorCalFF15,Directed,50998,,,1.0
BrStormer,SenSanders,Directed,50999,,,1.0
david_flood,EthelBuckley,Directed,51000,,,1.0
flpeteg,SenSanders,Directed,51001,,,1.0
VillageMutt,FOX10Phoenix,Directed,51002,,,1.0
